tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32
297,297,2960,0,0,10,0,0,0,0,0,249.111381174134,228.789441909184,247.160170015207,216.747928572244,250.244651568453,178.87386924016,251.489164054565,193.027933847715,241.449760784202,206.332225492922,277.31189742239,204.166777847702,229.715559639235,268.017322621834,307.492161183792,260.845810419972,244.431869260715,301.863397647804,208.931567543442,257.403147206962,198.753613958704,227.057333452656,340.995794727632,214.401282016639,258.211213459908,290.819942845938,229.725580871611,257.940173518074,279.514733134761,249.080277187198,294.629758802113,191.517278290851
298,298,2970,0,0,10,0,0,0,0,0,259.543219215677,248.971908169174,190.008394725521,269.494071093951,284.683471559329,168.819151869939,253.69605300207,323.431197777378,266.899222928436,280.234856369786,240.271415833288,210.116754107817,248.100971477425,292.245224179024,266.659212012955,314.736934865247,209.176604918834,237.523256942097,199.522682009655,255.51276349449,219.470214033144,259.022578827828,360.609341366763,250.563814489028,285.898056713479,270.235126479338,250.559085440049,266.182934062891,278.125701697652,315.986184142146,270.972923801716,348.010592825051
299,299,2980,0,0,10,0,0,0,0,0,261.562388775142,288.152813196245,270.104702875391,280.742249772873,311.865745281601,302.877739657657,289.227778738997,266.641040987867,226.633083633682,298.617545264171,250.299882098978,210.577998566706,264.23286225074,284.62665314962,226.394727806196,287.297001718223,181.954254261581,262.965482044325,264.267661011519,317.508859428443,231.044050383695,272.77356786705,325.576538028306,262.215882288238,276.80427775167,311.758258541195,244.88066708342,309.561881498413,270.961497713413,269.318262040452,247.278751947127,267.743293049148
300,300,2990,0,0,10,0,0,0,0,0,280.193071644291,155.447613526474,235.281366321613,255.958265504077,239.183534168895,284.385896979221,269.001399360435,244.324792807353,283.080886663234,228.233787920524,268.833276124238,284.85199396046,278.013481668359,162.990550388163,231.186413478686,198.255169233381,296.274432692492,223.635252721487,291.077815156225,309.454871061775,292.527853725392,221.811533284427,339.506295654032,306.484968664085,280.201538196727,296.126911421316,257.657480522738,175.777053483512,225.10289205684,229.344643485895,239.725412635433,290.020475743849
301,301,3000,0,0,10,0,0,0,0,0,199.051738531973,339.380149715363,286.317124254155,236.115914769716,225.751263259326,265.576996088852,255.069528509976,265.742880979316,243.562030924909,194.728675959899,281.929746810105,257.088364543403,211.85101113246,270.530298295678,227.776024765481,244.224847418995,305.594829891431,279.482392063501,223.987049922533,207.429062326767,252.883960459644,245.381031869476,342.570210557232,242.564658085738,260.646014854505,236.330092902648,246.647229939416,252.337762162045,253.286387783851,246.927698014664,169.329900377129,292.656060057404
302,302,3010,0,0,10,0,0,0,0,0,281.795674467823,278.45852376389,252.857385276143,291.907935108494,234.489373488704,275.323603336517,188.393294161558,312.936876168222,197.305204547013,244.113760241666,224.557335883302,292.506993310264,261.577674397945,298.441706927263,206.662817761054,199.01207165901,284.09088443654,269.997759041429,244.330620818719,256.915074755003,243.670141387639,271.873212837172,371.105577230766,266.707872795805,262.83154127755,218.544834848857,266.454421482052,253.922955755705,295.823050184509,194.871433374078,258.750911011891,245.178179347392
303,303,3020,0,0,10,0,0,0,0,0,250.629703338629,295.196036548124,259.404353944991,233.763147013677,200.008500819103,262.875288787935,235.966500340415,244.319548943514,262.562756087774,235.080024859681,192.0330447171,184.625281751966,233.972663824493,211.235811089377,149.497111691528,291.948967335955,192.809301783581,255.766275303624,226.797487518044,287.527900275272,197.144429277688,245.425356780004,355.563090007789,202.314375481571,250.698905988472,255.293625772633,229.916335777646,272.116963408473,213.996097982514,211.318069033904,284.561772216035,220.494344875262
304,304,3030,0,0,10,0,0,0,0,0,202.407542577143,225.679769437126,289.158156784515,213.850740060183,234.24467096702,232.15463750661,206.159584512275,236.480348457195,331.023899584056,241.849363708298,243.17494250489,220.791284567318,237.619822798347,245.319014035357,263.111862547325,241.913762814599,272.492681182955,285.543896075286,235.052439599901,257.728892787911,222.422398016687,234.770109573404,350.772582593499,250.782017399749,229.028503215513,253.07120680248,290.040605195231,268.204238907239,229.976743947841,170.249187719468,296.500188189084,276.808895047337
305,305,3040,0,0,10,0,0,0,0,0,214.226094716947,287.066480685033,279.95989798512,229.618468064295,254.959714375256,241.224149522306,290.749295006919,147.658195559412,244.042851898619,191.063303081948,222.087485744689,262.579828778039,295.593176429458,210.989188181469,269.795358152222,232.828084145628,281.113172511891,276.877023108674,279.105534532329,189.269251303729,227.899172932346,284.692046669695,339.104456055031,234.015670972176,242.279092191661,248.712806150919,288.672182731198,315.69588608843,311.377148150773,250.924791378164,194.630629526008,259.398288312013
306,306,3050,0,0,10,0,0,0,0,0,294.932441159303,317.111705812085,284.336125189244,313.170466657752,259.858540646205,201.594647588572,312.777362019056,230.663269907637,303.447198173797,224.132022836448,256.26907777482,212.726080864817,161.698539152285,243.08456091228,287.831571644756,206.944626609796,249.742623891082,235.391624927906,223.348800506624,230.658243812023,259.351635793613,189.732765466585,371.153538670055,288.553212327237,307.226660015937,224.464208001532,273.198370557928,190.501191381974,247.149833164732,244.146628957303,237.574325317498,291.476456470453
307,307,3060,0,0,10,0,0,0,0,0,289.466524256382,247.58236108995,235.30695240697,272.798227492144,227.663627981364,233.378893689518,244.611925883029,239.207368788736,242.248002908319,207.537434130012,266.264562207515,234.326252215221,239.138309113343,256.959416765861,271.924668792235,248.611541412446,224.633017292437,252.687650669743,287.342483260307,221.129837009959,273.10173554384,187.771766278443,386.003018903458,318.90931497704,250.630584558501,240.676992067112,263.239291963116,305.118538589474,314.546158933293,319.999907071086,229.458910650432,280.013089982529
308,308,3070,0,0,10,0,0,0,0,0,227.920189890621,213.200891513286,231.032384320488,239.434372033183,229.599030075397,244.757851545877,175.610962234906,229.536645636121,212.021134116246,326.190275665253,212.420676623051,245.324334607549,241.699547541053,231.490190624581,216.632737961977,296.82004461339,215.95810329355,244.404958225717,277.093395904844,248.880306259409,265.322230826229,199.669339791621,384.940566223315,275.136914876513,324.193115446793,317.660993198412,343.782849053999,277.886103062338,245.091337129137,288.772811299878,301.227222780621,252.760800333412
309,309,3080,0,0,10,0,0,0,0,0,284.662599481322,159.787766238956,244.172897738044,254.926278936354,267.272719994572,303.925150747222,250.449414256238,214.283857340545,228.285742832016,220.156166959385,262.905499324741,256.399338242492,251.145905837968,215.649595067295,295.885644944203,303.596071036111,266.655662144927,237.060637572617,168.004543736971,233.990299883589,183.247069245953,306.079245207571,380.764616169738,248.196040542054,288.416319783496,229.934166881336,238.037354457528,240.969717350045,215.732992319797,231.157994823552,284.937866890773,264.598947748413
310,310,3090,0,0,10,0,0,0,0,0,262.811072724051,268.196374344802,267.901795084341,277.746298634875,329.284271123454,256.72123905835,242.397329032512,196.326145615247,257.780623206268,225.695141197241,244.870777072177,298.330176206712,195.891152321123,276.58065414808,233.545400654519,221.924143905192,271.521160967949,242.313240530403,270.533164835544,291.106822516576,253.493526516404,197.20849966844,396.093203670355,285.869186502994,280.132611830499,216.415849194715,186.713036512299,222.06014960532,203.82200617809,316.622093211372,268.615180529223,304.062788556401
311,311,3100,0,0,0,0,0,0,0,0,289.688038775389,263.409615443401,190.628703928473,299.167079992729,229.616345273151,244.744847244572,238.973681495194,256.627837809929,293.96180321803,256.990806603546,201.966815078538,250.254034419523,230.748812935915,278.884787119583,288.664460116909,226.35877258321,297.7716012664,249.510792448659,211.629442622903,252.218838211343,292.974041121128,264.640545078077,380.952119069268,209.721104460691,301.529468011628,261.803970589366,277.761472725196,248.745496724619,244.492865385016,228.444264089668,245.885228613886,231.795815859055
312,312,3110,0,0,0,0,0,0,0,0,264.559949309184,212.119767494206,214.080746545688,282.520319419972,294.698240329037,282.717026977595,235.717109100799,226.311666956279,216.97076112404,268.400965887228,184.168337837386,309.826427938101,300.819102921115,239.392398330046,219.422142143793,274.29722518845,306.691589965427,234.281505151725,192.350280363049,320.190022639419,311.552478904138,259.815842654606,414.947520600755,247.541497475383,249.649651576765,288.046107231185,167.493893122303,238.98084101732,280.82431918875,237.329752921672,270.446749244342,277.93863165386
313,313,3120,0,0,0,0,0,0,0,0,273.778563832589,268.383971969837,251.176299369466,265.264141538736,272.693331217101,250.060116060232,239.470450397075,229.836498866226,284.92851727984,253.141721619073,269.451163193378,245.75361641299,190.316617096509,301.615290590353,224.398175621237,289.063563061491,279.253123012677,187.793761735539,252.055881666416,231.448527603044,188.712302712795,249.968226757969,394.458825088873,218.099760028164,280.626963225584,220.872961967388,160.708840567595,235.917807956667,236.261102972335,282.684321047662,258.464399441547,325.566718139652
314,314,3130,0,0,0,0,0,0,0,0,266.848392766972,196.785484806009,228.132852376761,246.412024972018,240.611835956907,317.051153395794,254.985219371899,166.101957267112,298.299380748393,256.246177096714,347.303335189108,321.269866492888,235.959253523878,255.471507607229,232.255399950956,278.269497397781,264.953921110575,193.24681945413,241.145193824556,218.671450740645,247.476826033856,206.325037915031,382.730530642398,225.709024454433,211.069566035085,251.342700764536,227.036832244326,238.261192551601,179.47518921906,175.505101601241,251.539267317903,221.741606186757
315,315,3140,0,0,0,0,0,0,0,0,148.947786683242,199.039885014379,247.502305238712,283.451528715137,248.226075902564,226.084527807761,237.387520908062,291.825851364961,259.109369149471,243.130168473382,217.34392465345,314.2188852558,232.678192776645,166.565909189278,247.01852584336,207.494488011196,264.933487205788,224.850929900539,224.918986433329,251.769546381815,172.910071395871,295.931386945634,377.478509131886,187.6292158238,207.016901651674,189.31333494002,262.290602449203,261.063661086762,267.59710089809,257.271699809459,296.047983118103,212.903270263806
316,316,3150,0,0,0,0,0,0,0,0,220.341145602407,247.810321565708,247.208584136139,243.257839807905,259.749179245895,255.015266864611,284.142224741979,221.619478854227,228.599986751797,241.707151151748,204.111315790152,263.517046652203,270.868772211609,260.302657534932,271.343222885696,252.326489156587,233.908885388396,302.114498044052,250.118761209229,272.231882278448,314.84645811388,222.663782972336,349.385776234669,284.418282845699,238.157923527032,262.200384743071,297.772753920613,248.281056938592,312.078431784041,181.139351280033,247.137254981261,334.122041788279
317,317,3160,0,0,0,0,0,0,0,0,197.444358168006,245.272497101812,235.352585841035,229.139926901637,175.882496429184,258.867203955898,206.253096406242,251.299059490991,285.168849541909,353.310992695362,201.416576613816,242.110450443679,301.865368117343,280.887950300408,226.598782387595,211.532256433755,292.647315979472,262.690903680423,275.89670273726,266.283792345124,350.764072868879,141.955232900406,345.769354194186,281.949043029532,190.694317910916,164.977654329119,297.697047843554,228.090950211431,276.860297467991,189.949741362192,294.918182556176,188.9566201199
318,318,3170,0,0,0,0,0,0,0,0,244.653098378437,299.103986758453,283.254121946552,239.481109766125,294.415284270177,218.518566913099,278.619924287424,283.584912696014,283.431789533142,188.191952167653,361.410062763977,249.671602914852,238.148793077787,241.938097896183,253.438405239789,221.237006370445,293.253884631606,295.395438249344,201.628700814764,194.281984027246,235.84218675115,229.611940589326,350.383372952431,251.817741009725,205.347782132893,226.160816314141,245.02048466026,276.985299004034,243.417603934357,274.315895986979,243.749314483618,279.230365169356
319,319,3180,0,0,0,0,0,0,0,0,206.972620405066,231.514447124574,215.495932072168,270.077138347566,305.98065870716,201.890749357144,278.125054147353,320.29227326417,286.663239884853,294.580406072297,242.950110692784,356.674963366092,253.543669328958,289.495682271305,277.382084466262,261.506942550183,260.821570057807,278.967385665062,238.503725910905,242.227951468227,225.388152995936,266.51289027922,334.733119726501,245.896013381494,191.092937591069,247.480138901163,244.023779510516,212.039128384624,234.636822912654,242.935588476223,233.272072491521,229.240733437523
